,Mean,Max,Min,Var,Median
0,0.46772652864456177,0.5180267095565796,0.4044549763202667,0.000973669346421957,0.47053250670433044
1,-0.13924109935760498,-0.13563692569732666,-0.14391107857227325,5.37378718945547e-06,-0.139325812458992
2,0.4397256374359131,0.4782862067222595,0.34491971135139465,0.0008864834089763463,0.44469982385635376
3,0.34935975074768066,0.36822783946990967,0.33073800802230835,0.00011635042756097391,0.34894654154777527
4,0.454559862613678,0.5194240808486938,0.3467566967010498,0.002457207767292857,0.46681949496269226
5,-0.10316625237464905,-0.09704719483852386,-0.10928334295749664,1.1484316928545013e-05,-0.10348698496818542
6,0.3791198432445526,0.4122360646724701,0.3466670513153076,0.0003906281781382859,0.37198343873023987
7,0.3569812476634979,0.3807981610298157,0.3124023675918579,0.00032897398341447115,0.3622722029685974
